sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Spring 2014,"ANSLYN, ERIC V",BIO,206L,LAB EXP BIO: STRC/FUNC ORG-FRI,0,24,2,0,0,0,0,0,0,0,0,0,0
Spring 2014,"ANSLYN, ERIC V",CH,320N,ORGANIC CHEMISTRY II,0,40,36,25,51,46,36,38,19,4,11,2,3
Spring 2014,"ANTOKOLETZ, ELLIOTT M",MUS,380,6-ADV STDS HIST MUS: 20TH CEN,0,7,3,0,8,0,0,0,0,0,0,0,0
Spring 2014,"ANTOKOLETZ, ELLIOTT M",MUS,313N,HISTORY OF MUSIC II,0,18,4,7,11,8,5,7,3,0,2,1,0
Spring 2014,"APRILE, JAMIE D",C C,303,INTRO TO CLASSICAL MYTHOLOGY,0,53,33,22,22,19,14,10,8,4,0,1,8
Spring 2014,"APRILE, JAMIE D",C C,307C,INTRO TO GREEK ARCHAEOLOGY,0,9,2,5,5,6,2,7,4,1,1,0,8
Spring 2014,"ARAPOSTATHIS, ARISTOTLE",E E,351K,PROBABILITY & RANDOM PROCESSES,0,7,6,7,4,4,6,16,13,0,1,0,1
Spring 2014,"ARBOGAST, TODD J",M,427K,ADV CALC FOR APPLIC I-ENGR HON,0,42,22,17,11,8,5,0,1,1,1,1,1
Spring 2014,"ARESHIDZE, GIORGI",GOV,312P,CONSTITUTNL PRINS: CORE TEXTS,0,10,10,4,4,4,1,0,0,0,0,0,0
Spring 2014,"ARIAS, ARTURO",ILA,387,CONFIGS CENTRAL AMERICANNESS,0,7,2,1,1,0,0,0,0,0,0,0,0
Spring 2014,"ARIZA BARILE, RAUL",E,314L,3-BANNED BOOKS AND NOVEL IDEAS,0,3,3,5,4,3,0,0,0,0,0,1,1
Spring 2014,"ARLEDGE, JANE",M,325K,DISCRETE MATHEMATICS,0,5,12,4,3,2,1,2,0,0,0,0,1
Spring 2014,"ARLEDGE, JANE",M,328K,INTRODUCTION TO NUMBER THEORY,0,6,3,2,1,4,0,3,0,0,0,0,0
Fall 2014,"ABADIA-REXACH, BARBARA I",SPN,611D,INTERMEDIATE SPANISH II,0,2,0,3,5,0,3,1,1,0,2,0,2
Fall 2014,"ABI GHANNAM, NIVEEN",P R,305,FUNDMNTLS OF PUBLIC RELATIONS,0,39,42,19,27,9,2,5,0,1,0,0,1
Fall 2014,"ABRAHAM, JACOB A",E E,306,INTRODUCTION TO COMPUTING,0,33,7,7,16,11,5,15,2,0,4,0,1
Fall 2014,"ABRAHAM, LAWRENCE D",KIN,315,MOTOR LEARNING,0,15,27,21,42,18,9,11,9,1,1,0,1
Fall 2014,"ABRAHAM, LEE E",T D,353T,COMEDY ACTING,0,6,3,2,1,0,0,1,0,0,0,0,0
Fall 2014,"ABRAMSON, JEFFREY B",GOV,357M,4-CIVIL LIBERTIES,0,6,5,2,2,2,7,1,0,0,0,0,0
Fall 2014,"ABRAMSON, JEFFREY B",LAW,381C,CONST LAW II: CIVIL LIBERTIES,0,10,7,11,8,3,2,1,0,0,0,0,0
Fall 2014,"ABREVAYA, JASON I",ECO,392M,3-ECONOMETRICS II,0,13,4,1,2,0,0,0,0,0,0,0,0
Fall 2014,"ABUSALI, P A",ASE,366L,APPLIED ORBITAL MECHANICS,0,3,0,1,2,1,0,3,2,0,0,0,1
Fall 2014,"ABZUG, ROBERT H",HIS,356R,AMERICA AND THE HOLOCAUST,0,7,12,8,16,8,1,3,0,0,0,0,0
Fall 2014,"ACIKMESE, BEHCET",ASE,396,CONVEX OPTIMIZATN AND ENG APPS,0,8,2,0,0,0,0,0,0,0,0,0,0
Fall 2014,"ACIKMESE, BEHCET",ASE,330M,LINEAR SYSTEM ANALYSIS,0,8,11,10,29,11,5,5,1,0,0,1,1
Fall 2014,"ACOSTA, WYANZA R",PHR,262D,NONPRES PHRMCOTHR SELF-CARE I,0,16,29,20,41,14,3,1,1,0,0,0,0
Fall 2014,"ADAMS, MICHAEL W",E,348,THE SHORT STORY,0,14,3,4,2,0,0,0,0,0,0,0,1
Fall 2014,"ADAMS, PAUL C",GRG,305,THIS HUMAN WORLD: INTRO TO GRG,0,58,48,41,37,33,20,8,5,3,3,2,8
Fall 2014,"ADAMS, PAUL C",GRG,356T,7-GEOGRAPHY OF MEDIA,0,7,3,5,3,2,1,2,0,1,1,0,3
Fall 2014,"ADAMS, ROBERT J JR",MAN,385,TEXAS VENTURE LAB-LDRSHIP PRAC,0,4,2,1,0,0,0,0,0,0,0,0,0
Fall 2014,"ADAMS, ROBERT J JR",MAN,385,TEXAS VENTURE LABS PRACTICUM,0,12,6,3,2,3,0,0,0,0,0,0,0
Fall 2014,"ADELMAN, DAVID E",LAW,441L,ENVIRONMENTAL LAW,0,5,3,7,2,5,0,0,0,0,0,0,0
Fall 2014,"ADUT, ARI",SOC,379M,SOCIOLOGICAL THEORY,0,26,10,4,2,8,8,1,3,1,2,2,0
Fall 2014,"AFOLABI, OMONIYI",POR,328C,INTRO TO LIT & CUL,0,7,1,2,1,1,0,0,0,0,0,0,1
Fall 2014,"AGARWALA, SEEMA",BIO,365N,DEV/PLASTICITY OF NERVOUS SYS,0,2,4,6,1,3,1,1,1,0,2,0,3
Fall 2014,"AGGARWAL, ANKUSH",ASE,301,INTRO TO COMPUTER PROGRAMMING,0,22,23,11,12,9,5,5,10,0,0,0,2
Fall 2014,"AIDA, YUKIE",JPN,610D,JAPANESE II,0,15,6,4,4,3,1,2,0,1,2,0,2
Fall 2014,"AINSLIE, RICARDO C",EDP,381,10-RORSCHACH AND TAT INTERPRET,0,6,4,2,0,0,0,0,0,0,0,0,0
Fall 2014,"AKELLA, MARUTHI R",ASE,370L,FLIGHT CONTROL SYSTEMS,0,12,8,8,12,8,2,0,4,0,0,0,0
Fall 2014,"AKELLA, MARUTHI R",ASE,381P,1-LINEAR SYSTEMS ANALYSIS,0,4,7,7,2,1,0,0,0,0,0,0,0
Fall 2014,"AKINS, WILEY",RTF,344M,3-VISUAL EFFECTS/MOTION GRPHCS,0,17,1,0,1,0,0,0,0,0,0,0,0
Fall 2014,"AKINS, WILEY",RTF,344N,5-CHARACTER ANIMATION IN 3D,0,8,1,0,1,0,1,0,0,0,0,0,0
Fall 2014,"AL-BATAL, MAHMOUD M",ARA,360L,7-THE ARAB SPRING,0,5,3,3,0,0,0,0,0,0,0,0,0
Fall 2014,"AL-BATAL, MAHMOUD M",ARA,621K,INTENSIVE ARABIC III,0,6,6,1,3,1,1,1,0,0,0,0,0
Fall 2014,"ALBERTSON, BETHANY L",GOV,370L,16-POLITICAL PSYCHOLOGY,0,10,4,1,4,2,0,0,0,0,0,0,0
Fall 2014,"ALBRECHT, TERI J",UGS,303,CRIT THINKING FOR 21ST CENTURY,0,13,4,0,1,0,0,0,0,0,0,0,0
Fall 2014,"ALBRIGHT, ALEXANDRA W",LAW,533,CIVIL PROCEDURE,2,5,4,7,3,0,2,0,0,0,2,0,0
Fall 2014,"ALEXANDER, JOSHUA D",FIN,377,2-FINANCIAL RISK MANAGEMENT,0,4,13,7,7,1,1,0,0,0,0,0,0
Fall 2014,"ALI, KAMRAN",ANT,391,CITIES AND CITIZENSHIP,0,12,2,0,0,0,0,0,0,0,0,0,0
Fall 2014,"ALI, SAMER M",UGS,303,PURSUIT OF HAPPINESS,0,46,22,9,4,2,0,1,0,0,0,1,1
Fall 2014,"ALLCOCK, DANIEL J",M,328K,INTRODUCTION TO NUMBER THEORY,0,4,4,4,4,1,1,6,0,1,3,0,1
Fall 2014,"ALLCOCK, DANIEL J",M,380C,ALGEBRA,0,4,2,5,2,1,0,2,0,0,0,0,0
Fall 2014,"ALLEN, ARTHUR W",BIO,206L,INTRO LAB EXPERIMENTS IN BIOL,0,1,4,5,7,1,0,3,0,0,0,0,0
Fall 2014,"ALLEN, BRIAN S",ART,322K,INTERMEDIATE DRAWING,0,6,3,1,1,3,1,0,0,0,0,0,0
Fall 2014,"ALLEN, DOUGLAS G",EDP,383,1-BIO BASIS OF BEHAVIOR,0,17,2,2,0,0,0,0,0,0,0,0,0
Fall 2014,"ALLEN, KELLI R",UTS,170,STUDENT TEACHING SEMINAR,0,12,0,0,1,0,0,1,0,0,0,0,0
Fall 2014,"ALLEN, MARK A",M,408L,INTEGRAL CALCULUS,0,19,6,9,7,7,7,6,3,2,3,2,16
Fall 2014,"ALLENSWORTH, WILLIAM R",LAW,364S,CONSTRUCTION LAW,1,1,3,1,1,1,1,0,0,0,0,0,0
Fall 2014,"ALLISON, JOHN R",LEB,380,14-INTELLECTUAL PROPERTY,0,6,3,6,7,0,0,1,0,0,0,0,0
Fall 2014,"ALMAR-LIANTE, ANA",SPN,601D,INTRODUCTORY SPANISH,0,3,1,2,7,1,1,4,0,0,1,0,1
Fall 2014,"ALMEN, BYRON P",MUS,605A,MUSICIANSHIP,0,8,7,4,9,3,2,3,1,1,0,0,2
Fall 2014,"ALMY, DEAN J",ARC,386M,URBAN DESIGN HIST/THEORY/CRIT,0,4,2,1,4,0,0,0,0,0,0,0,0
Fall 2014,"ALMY, DEAN J",ARC,693K,URBAN DESIGN STUDIO,0,3,4,0,0,0,0,0,0,0,0,0,0
Fall 2014,"ALMY, DEAN J",LAR,388,URBAN DESIGN HIST/THEORY/CRIT,0,0,2,0,2,1,0,0,0,0,0,0,0
Fall 2014,"ALOFSIN, ANTHONY",ARC,368R,FRANK LLOYD WRIGHT,0,3,3,7,1,0,2,0,1,0,0,0,0
Fall 2014,"ALOFSIN, ANTHONY",ARC,388R,AMERICAN HOME,0,1,4,1,1,1,0,0,0,0,0,0,0
Fall 2014,"ALOFSIN, ANTHONY",ARC,388R,FRANK LLOYD WRIGHT,0,6,0,1,0,2,0,0,0,0,0,0,0
Fall 2014,"ALPERT-ABRAMS, HANNAH R",RHE,309K,RHETORIC OF SCIENCE WRITING,0,4,3,1,1,0,1,1,0,0,0,0,2
Fall 2014,"ALRUTZ, MEGAN",T D,388,RESEARCH METHODS AND RESOURCES,0,6,2,2,0,0,0,0,0,0,0,0,0
Fall 2014,"ALRUTZ, MEGAN",T D,383P,DIGITAL STORYTELLING,0,5,4,1,0,0,0,0,0,0,0,0,0
Fall 2014,"ALTER, KEVIN S",ARC,697,MASTER'S DESIGN STUDIO,0,0,1,3,3,0,0,0,0,0,0,0,0
Fall 2014,"ALU, ANDREA",E E,325,ELECTROMAGNETIC ENGINEERING,0,3,6,5,8,5,4,4,0,0,1,0,1
Fall 2014,"ALVARADO, CASSANDRE G",EDA,391E,THE COLLEGE STUDENT,0,10,6,1,0,0,0,0,0,0,0,0,0
Fall 2014,"ALVAREZ, CHAD",MAS,307,INTRO TO MEXICAN AMER CUL STDS,0,8,7,3,4,2,1,0,0,0,0,0,0
Fall 2014,"ALVES, GREGORY A",FIN,377,1-PORTFOLIO ANALYSIS AND MGMT,0,3,10,5,2,1,0,0,0,0,0,0,0
Fall 2014,"ALVES, ROSENTAL C",J,331F,ENTREPRENEURIAL JOURNALISM,0,1,5,3,1,1,0,0,0,0,0,1,0
Fall 2014,"ALVISI, LORENZO",C S,378H,DISTRIBUTED COMPUTING: HON,0,3,3,4,2,3,0,2,0,0,1,0,2
Fall 2014,"AMEN, SALLY K",SDS,328M,BIOSTATISTICS,0,24,17,19,7,7,2,6,3,0,2,0,2
Fall 2014,"AMMON, NATALIE Y",HDF,313,CHILD DEVELOPMENT,0,20,21,16,10,18,7,6,6,1,0,0,0
Fall 2014,"AN, SOK",S W,318,SOCIAL WORK STATISTICS,0,3,2,0,2,4,2,0,0,0,0,0,1
Fall 2014,"ANDERSON, BARBARA S",S W,383R,SOCIAL WORK PRACTICE I,0,9,7,2,1,0,0,0,0,0,0,0,0
Fall 2014,"ANDERSON, CHARLES O",UGS,302,AFRICAN-AMERICAN CONCERT DANCE,0,14,1,1,0,0,0,0,0,0,0,0,0
Fall 2014,"ANDERSON, DAVID A",LAW,427,TORTS,3,12,13,23,14,8,3,2,0,0,1,0,0
Fall 2014,"ANDERSON, EDWARD G JR",O M,337,5-PROJECT MANAGEMENT,0,13,3,2,3,0,1,0,0,0,0,0,0
Fall 2014,"ANDERSON, EDWARD G JR",O M,386,5-MANAGING PROJECTS,0,17,6,5,1,1,0,0,0,0,0,0,0
Fall 2014,"ANDERSON, EDWARD R",HDF,315L,RSCH METH IN HUMAN DEV/FAM SCI,0,24,12,17,7,8,5,6,6,1,1,1,1
Fall 2014,"ANDERSON, MATTHEW O",SWE,604,ACCELERATED FIRST-YEAR SWEDISH,0,7,3,5,4,2,2,0,0,0,0,0,0
Fall 2014,"ANDERSON, MICHAEL R",IRG,301,INTRO INTL RELS & GLOBAL STDS,0,16,25,31,40,22,14,6,6,2,3,1,0
Fall 2014,"ANDERSON, MICHAEL R",IRG,320F,FOUND INTL RELS/GLOAL STDS-FRA,0,2,4,3,1,3,1,0,0,0,0,0,0
Fall 2014,"ANDERSON, MICHAEL R",IRG,678HA,HONORS TUTORIAL COURSE,0,8,4,0,0,0,0,0,0,0,0,0,0
Fall 2014,"ANDERSON, RONALD B",P R,319,PRINCIPLES OF PUBLIC RELATIONS,0,3,11,12,30,22,8,5,3,0,0,0,0
Fall 2014,"ANDERSON, RONALD B",P R,352,STRATEGIES IN PUBLIC RELATIONS,0,4,16,4,1,0,0,0,0,0,0,0,0
Fall 2014,"ANDREWS, JEFFREY G",E E,313,LINEAR SYSTEMS AND SIGNALS,0,7,11,2,4,12,6,5,7,0,4,0,6
Fall 2014,"ANDREWS, MEGHAN C",E,316L,BRITISH LITERATURE,0,4,2,8,4,3,0,0,0,1,0,0,0
Fall 2014,"ANDREWS, MEGHAN C",E,366K,SHAKESPEARE: SELECT TRAGEDIES,0,4,5,8,3,1,0,0,0,0,0,0,1
Fall 2014,"ANGEL, JACQUELINE L",P A,383C,"GENDER, HEALTH, AND SOCIETY",0,6,2,0,1,0,0,0,0,0,0,0,0
Fall 2014,"ANGEL, JACQUELINE L",UGS,303,GLOBAL INEQUALITIES & HEALTH,0,15,13,6,7,6,0,1,0,0,0,0,0
Fall 2014,"ANGEL, RONALD J",PBH,358D,HEALTH POLICY & HEALTH SYSTEMS,0,12,9,5,18,0,1,4,0,0,0,0,0
Fall 2014,"ANGEL, RONALD J",SOC,317M,INTRO TO SOCIAL RESEARCH,0,5,0,4,8,0,0,2,0,0,1,0,0
Fall 2014,"ANGEL, RONALD J",SOC,358D,HEALTH POLICY & HEALTH SYSTEMS,0,2,2,5,4,0,1,2,0,0,0,0,0
Fall 2014,"ANSLYN, ERIC V",CH,386J,ADVANCED ORGANIC CHEMISTRY,0,15,0,0,8,0,0,3,0,0,0,0,0
Fall 2014,"ANTOKOLETZ, ELLIOTT M",MUS,380,6-ADV STDS HIST MUS: 20TH CEN,0,4,1,3,1,4,0,0,1,0,0,0,0
Fall 2014,"ANTOKOLETZ, ELLIOTT M",MUS,387L,13-CHAMBER MUSIC: 18TH C-PRSNT,0,5,1,0,1,0,0,0,0,0,0,0,0
Fall 2014,"APRILE, JAMIE D",C C,303,INTRO TO CLASSICAL MYTHOLOGY,0,42,29,16,27,22,9,10,1,3,4,2,5
Fall 2014,"APRILE, JAMIE D",HIS,301F,THE PREMODERN WORLD,0,4,4,17,12,13,8,4,0,1,0,0,1
Fall 2014,"ARAPOSTATHIS, ARISTOTLE",E E,411,CIRCUIT THEORY,0,11,9,7,11,8,5,9,2,3,4,1,2
Fall 2014,"ARENS, KATHERINE M",EUS,305,INTRO TO EUROPEAN STUDIES,0,23,34,2,1,0,0,0,0,0,1,0,2
Fall 2014,"ARGUETA LOPEZ, ARNO J",SPN,601D,INTRODUCTORY SPANISH,0,4,5,4,5,0,1,1,1,1,0,0,0
Fall 2014,"ARIMA, EUGENIO Y",GRG,396T,REGRESSION ANALYSIS IN GEOG,0,4,1,0,2,2,0,1,0,0,0,0,0
Spring 2015,"ABADIA-REXACH, BARBARA I",SPN,601D,INTRODUCTORY SPANISH,0,5,2,3,2,1,1,3,2,0,0,0,0
Spring 2015,"ABI GHANNAM, NIVEEN",ADV,319,PSYCHOLOGY OF ADVERTISING,0,18,36,15,33,26,13,9,5,4,3,2,1
Spring 2015,"ABRAHAM, LAWRENCE D",KIN,395,9-MOTOR CNTRL: PERF AND LEARN,0,5,2,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ABRAHAM, SARAH A",C S,354R,GAME TECHNOLOGY,0,24,6,1,1,0,1,0,0,0,0,0,0
Spring 2015,"ABRAMSON, JEFFREY B",GOV,314,6-COMPETING VISIONS GOOD LIFE,0,9,2,4,2,1,3,1,1,0,0,0,0
Spring 2015,"ABRAMSON, JEFFREY B",LAW,397S,SMNR: JURY IN THRY & PRACTICE,0,4,1,4,3,0,0,0,0,0,0,0,0
Spring 2015,"ABUSALI, P A",ASE,366L,APPLIED ORBITAL MECHANICS,0,14,8,4,5,1,3,0,4,0,0,0,2
Spring 2015,"ABUSALI, P A",ASE,372K,ATTITUDE DYNAMICS,0,2,5,7,2,5,2,1,1,0,0,0,1
Spring 2015,"ACIKMESE, BEHCET",ASE,370L,FLIGHT CONTROL SYSTEMS,0,7,4,7,7,9,5,7,10,0,5,0,1
Spring 2015,"ACOSTA, WYANZA R",UGS,302,SELF-CARE AND OTC PRODUCTS,0,13,2,2,1,0,0,0,0,0,0,0,0
Spring 2015,"ACTON, GAYLE J",N,392P,HLTH POLICY/PROG PLANNING/EVAL,0,14,0,0,2,0,0,0,0,0,0,0,0
Spring 2015,"ADAIR, JENNIFER K",EDC,385G,88-RSCH EARLY CHILDHOOD EDUC,0,7,4,0,1,0,0,1,0,0,0,0,0
Spring 2015,"ADAMS, MICHAEL W",LAH,350,10-IN SEARCH OF MEANING,0,7,3,4,0,0,0,0,0,0,0,0,0
Spring 2015,"ADAMS, PAUL C",URB,315,URBAN STUDIES RESEARCH METHODS,0,5,3,5,6,2,1,0,0,0,0,0,2
Spring 2015,"ADAMS, ROBERT J JR",B A,291,SPEC STDS: CAPSTONE INTEGRATED,0,37,10,0,13,1,0,0,0,0,0,0,0
Spring 2015,"ADAMS, ROBERT J JR",MAN,385,TEXAS VENTURE LABS -LEADERSHIP,0,3,3,1,0,0,0,0,0,0,0,0,0
Spring 2015,"ADAMS, ROBERT J JR",MAN,385,TEXAS VENTURE LABS PRACTICUM,0,11,2,1,5,3,0,1,0,0,0,0,0
Spring 2015,"AFOLABI, OMONIYI",YOR,611C,INTERMEDIATE YORUBA,0,8,3,0,0,0,0,0,0,0,0,0,0
Spring 2015,"AGARWAL, ASHISH",MIS,373,13-INFO TECH FOR SUPPLY CHAINS,0,11,12,13,4,0,0,0,0,0,0,0,0
Spring 2015,"AGARWAL, ASHISH",MIS,301H,INTRO INFO TECH MGMT: HONORS,0,22,24,20,16,0,1,0,0,0,0,0,0
Spring 2015,"AGARWAL, ASHISH",O M,337,4-INFO TECH FOR SUPPLY CHAINS,0,4,4,1,2,0,0,0,0,0,0,0,0
Spring 2015,"AGARWALA, SEEMA",BIO,365N,DEV/PLASTICITY OF NERVOUS SYS,0,2,9,8,5,3,2,2,3,0,2,0,1
Spring 2015,"AIDA, YUKIE",JPN,320K,READINGS IN MODERN JAPANESE I,0,6,1,1,1,1,1,0,0,0,0,1,1
Spring 2015,"AIDA, YUKIE",JPN,610D,JAPANESE II,0,18,1,3,2,2,1,2,2,0,1,0,0
Spring 2015,"AINSLIE, RICARDO C",EDP,384,8-QUALITATIVE RESEARCH METHODS,0,10,3,0,0,0,0,0,0,0,0,0,0
Spring 2015,"AKEL, MICHAEL D",RTF,369,ADV SCRNWRT FOR FILM: INDIES,0,7,1,1,0,0,1,0,0,0,0,0,0
Spring 2015,"AKINS, WILEY",RTF,344M,VISUAL EFFECTS & MOTION GRPHCS,0,14,2,1,1,0,0,0,0,0,0,0,0
Spring 2015,"AKINS, WILEY",RTF,344N,5-CHARACTER ANIMATION IN 3D,0,9,4,2,1,0,0,0,0,0,0,0,0
Spring 2015,"AKINWANDE, DEJI",E E,438,FUNDMNTLS ELEC CIRCUITS I LAB,0,18,22,14,5,3,4,0,0,0,0,0,0
Spring 2015,"AKINWANDE, DEJI",E E,396V,CARBON DEVICES,0,13,1,1,0,0,0,0,0,0,0,0,0
Spring 2015,"AL-BATAL, MAHMOUD M",ARA,531L,INTENSIVE ARABIC VI,0,8,3,1,0,0,0,1,0,0,0,0,0
Spring 2015,"ALBERTSON, BETHANY L",GOV,370L,16-POLITICAL PSYCHOLOGY,0,5,5,1,5,0,0,0,0,0,0,0,0
Spring 2015,"ALBERTSON, BETHANY L",GOV,381S,1-PUBLIC OPIN & VOTING BEHAV,0,1,4,3,0,0,0,0,0,0,0,0,0
Spring 2015,"ALBRECHT, JAMES W JR",ACC,387,4-STRATEGIC CONTROL SYSTEMS,0,25,25,4,0,0,0,0,0,0,0,0,0
Spring 2015,"ALBRIGHT, ALEXANDRA W",LAW,476P,TEXAS CIVIL PROCEDURE: SURVEY,1,9,5,11,3,2,0,1,0,0,0,0,0
Spring 2015,"ALEXANDER, JOSHUA D",FIN,377,5-ENERGY FINANCIAL RISK MGMT,0,5,11,10,3,5,2,1,0,0,0,0,0
Spring 2015,"ALLEN, BRIAN S",ART,346K,INTERMEDIATE LIFE DRAWING,0,6,4,0,2,0,0,0,0,0,0,1,0
Spring 2015,"ALLEN, BRIAN S",ART,370S,SENIOR SEMINAR IN ART,0,7,4,2,0,0,0,0,0,0,0,0,2
Spring 2015,"ALLEN, DAVID T",CHE,341,DESIGN FOR ENVIRONMENT,0,19,11,7,21,1,0,0,0,0,0,0,0
Spring 2015,"ALLEN, MARK A",M,408M,MULTIVARIABLE CALCULUS,0,9,12,7,11,8,7,7,2,3,2,5,6
Spring 2015,"ALLEN, TERRENCE",S W,360K,"YOUTH, DELINQ, & JUV JUSTICE",0,11,4,1,0,0,0,0,0,0,0,0,0
Spring 2015,"ALLEN, TERRENCE",S W,382R,SOCL POLICY ANLY & SOCL PROBS,0,14,3,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ALLISON, JOHN R",LEB,323,BUSINESS LAW AND ETHICS,0,23,12,15,40,12,10,8,3,1,0,0,0
Spring 2015,"ALMAR-LIANTE, ANA",SPN,601D,INTRODUCTORY SPANISH,0,3,5,1,8,5,0,0,0,0,0,0,0
Spring 2015,"ALMAZAN, ANDRES",FIN,394,1-ADVANCED CORPORATE FINANCE,0,15,13,8,11,0,0,0,0,0,0,0,0
Spring 2015,"ALMAZAN, ANDRES",FIN,394,7-RAISING CAPITAL,0,20,13,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ALMY, DEAN J",ARC,520L,DESIGN IV,0,3,4,2,4,0,0,1,0,0,0,0,0
Spring 2015,"ALOFSIN, ANTHONY",ARC,368R,FRANK LLOYD WRIGHT,0,5,2,1,1,0,0,2,0,0,0,0,0
Spring 2015,"ALPER, HAL S",UGS,302,ENGINEERING BIOLOGY,0,14,3,1,2,0,0,0,0,0,0,0,0
Spring 2015,"ALRUTZ, MEGAN",T D,303,FUNDAMENTALS OF ACTING,0,7,4,1,0,0,0,0,0,0,0,0,0
Spring 2015,"ALRUTZ, MEGAN",T D,326D,THEATRE STDS: YOUNG AUDIENCES,0,5,5,2,5,0,0,0,0,0,0,0,1
Spring 2015,"ALT, KASIE E",ARH,303,SURV OF RENAIS THRU MODERN ART,0,19,7,2,5,0,1,1,0,0,0,0,0
Spring 2015,"ALVARADO, CASSANDRE G",EDA,391E,THE COLLEGE STUDENT-HED,0,8,2,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ALVAREZ, CHAD",MAS,374,HISTORY OF US-MEX BORDERLAND,0,6,5,5,2,6,1,0,0,0,0,0,0
Spring 2015,"ALVAREZ, MIGUEL A",RTF,366D,DIRECTING WORKSHOP,0,7,5,0,1,1,0,0,0,0,0,0,1
Spring 2015,"ALVES, GREGORY A",FIN,357,BUSINESS FINANCE,0,15,16,9,9,4,5,1,0,0,0,0,0
Spring 2015,"ALVES, GREGORY A",FIN,377,1-PORTFOLIO ANALYSIS AND MGMT,0,14,11,4,2,0,0,0,0,0,0,0,0
Spring 2015,"ALVES, ROSENTAL C",J,331F,ENTREPRENEURIAL JOURNALISM,0,3,9,1,1,1,0,0,0,0,0,0,0
Spring 2015,"ALVES, ROSENTAL C",J,354F,JRNLSM & PRSS FRDM IN LAT AMER,0,5,2,1,2,3,0,1,0,0,0,0,0
Spring 2015,"ALVISI, LORENZO",C S,380D,DISTRIBUTED COMPUTING I,0,7,2,3,3,4,3,4,2,0,1,0,0
Spring 2015,"AMEN, SALLY K",SDS,328M,BIOSTATISTICS,0,40,15,12,8,5,11,3,0,0,0,1,0
Spring 2015,"AMMON, NATALIE Y",HDF,652P,FIELD EXP II: EARLY CHILDHOOD,0,10,1,0,0,0,1,0,0,0,0,0,0
Spring 2015,"AN, SOK",S W,318,SOCIAL WORK STATISTICS,0,3,4,2,2,2,1,0,0,0,0,0,0
Spring 2015,"ANDERSON, BARBARA S",S W,383T,SOCIAL WORK PRACTICE II,0,10,2,3,3,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, BARBARA S",S W,460K,ROOTS OF SOCL/ECON JUSTICE-GBR,0,18,2,2,1,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, DAVID A",LAW,381C,CONST LAW II: FIRST AMENDMENT,1,4,4,2,4,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, DAVID A",LAW,397S,SMNR: FICTION BY LAWYERS,2,3,5,2,0,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, EDWARD R",HDF,380K,3-ANALYZING DEVEL AND CHANGE,0,10,2,2,0,1,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, LEE E",AFS,111L,EVOL USAF AIR & SPACE POWER II,0,7,0,0,8,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, MATTHEW O",GER,506,FIRST-YEAR GERMAN I,0,12,4,3,3,1,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, MICHAEL R",IRG,301,INTRO INTL RELS & GLOBAL STDS,0,12,21,28,26,6,10,6,1,1,1,1,4
Spring 2015,"ANDERSON, MICHAEL R",IRG,678HB,HONORS TUTORIAL COURSE,0,7,5,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, OWEN L",LAW,382F,INTL PETROLEUM TRANSACTIONS,0,5,12,7,0,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, RONALD B",ADV,370J,INTEGRATED COMMUNICATNS MGMT,0,20,2,0,0,0,0,0,0,0,0,0,0
Spring 2015,"ANDERSON, RONALD B",P R,305,FUNDMNTLS OF PUBLIC RELATIONS,0,23,15,14,74,13,1,20,1,1,2,0,1
Spring 2015,"ANDERSON, RONALD B",P R,319,PRINCIPLES OF PUBLIC RELATIONS,0,35,5,17,34,0,1,2,0,0,1,0,0
Spring 2015,"ANDREWS, JEFFREY G",E E,381K,11-WIRELESS COMMUNICATIONS,0,7,2,5,0,0,1,0,0,0,0,0,0
Spring 2015,"ANDREWS, MEGHAN C",E,321,SHAKESPEARE: SELECTED PLAYS,0,6,3,4,6,4,3,0,0,0,0,0,0
Spring 2015,"ANJOS, FERNANDO A",FIN,377,2-FINANCIAL RISK MANAGEMENT,0,7,6,7,9,2,0,0,0,0,0,0,0
Spring 2015,"ANJOS, FERNANDO A",FIN,397,4-FINANCIAL RISK MANAGEMENT,0,7,4,3,0,0,0,0,0,0,0,0,0
Spring 2015,"ANSLYN, ERIC V",BIO,102C,CONFERENCE COURSE-FRI,0,19,1,1,2,0,0,1,0,0,1,0,0
Spring 2015,"ANSLYN, ERIC V",BIO,206L,LAB EXP BIO: STRC/FUNC ORG-FRI,0,19,1,1,2,0,0,1,0,0,0,0,0
