sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f,semesters
Aggregate,"BANK, SETH R",E E,302,INTRO ELECTRICAL ENGINEERING,0,38,18,25,61,32,15,48,10,2,15,1,3,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"WASSERMAN, DANIEL M",E E,302,INTRO ELECTRICAL ENGINEERING,0,13,8,3,11,9,7,7,9,0,3,0,1,Fall 2017
Aggregate,"DODABALAPUR, ANANTH",E E,302,INTRO ELECTRICAL ENGINEERING,0,65,10,24,53,34,26,59,37,1,16,3,1,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BELKIN, MIKHAIL A",E E,302,INTRO ELECTRICAL ENGINEERING,0,33,21,12,33,13,24,30,20,3,9,0,5,"Fall 2014,Fall 2015,Fall 2017"
Aggregate,"YERRABALLI, RAMESH",E E,306,INTRODUCTION TO COMPUTING,0,335,54,84,77,59,35,31,21,0,19,0,15,"Fall 2014,Spring 2017,Fall 2016,Fall 2017"
Aggregate,"PATT, YALE N",E E,306,INTRODUCTION TO COMPUTING,0,184,67,85,109,82,70,76,99,1,48,2,19,"Fall 2013,Fall 2015,Fall 2017"
Aggregate,"TELANG, NINA K",E E,307S,ELEMENTS OF ELEC/COMP ENGR,0,6,2,1,6,0,0,4,1,0,0,0,1,Fall 2017
Aggregate,"LEE, JACK C",E E,411,CIRCUIT THEORY,0,44,36,30,30,38,26,29,15,4,8,0,12,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Fall 2017"
Aggregate,"ARAPOSTATHIS, ARISTOTLE",E E,411,CIRCUIT THEORY,0,88,46,43,46,29,31,35,26,5,9,1,9,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"EBERLEIN, MARY V",E E,312,SOFTWR DSGN AND IMPLEMENTATN I,0,57,0,0,63,0,0,26,1,0,4,0,5,Fall 2017
Aggregate,"CUEVAS, ALFONSO",E E,313,LINEAR SYSTEMS AND SIGNALS,0,7,6,3,4,2,1,1,0,0,1,0,1,Fall 2017
Aggregate,"HEATH, ROBERT W JR",E E,313,LINEAR SYSTEMS AND SIGNALS,0,40,16,20,28,26,20,23,0,0,8,0,13,"Spring 2015,Fall 2015,Spring 2017,Fall 2017"
Aggregate,"EVANS, BRIAN L",E E,313,LINEAR SYSTEMS AND SIGNALS,0,15,4,5,5,7,3,5,7,1,1,1,1,Fall 2017
Aggregate,"ORSHANSKY, MICHAEL E",E E,316,DIGITAL LOGIC DESIGN,0,30,33,22,23,18,10,10,4,0,1,0,4,"Spring 2015,Spring 2017,Fall 2017"
Aggregate,"NANDAKUMAR, VALLATH",E E,422C,SOFTWR DSGN & IMPLEMENTATN II,0,91,67,70,76,53,26,24,15,0,6,1,5,"Fall 2015,Spring 2017,Fall 2016,Fall 2017"
Aggregate,"THOMAZ, EDISON JR",E E,422C,SOFTWR DSGN & IMPLEMENTATN II,0,39,0,0,18,0,0,8,0,0,0,0,1,Fall 2017
Aggregate,"ALU, ANDREA",E E,325,ELECTROMAGNETIC ENGINEERING,0,20,12,11,10,8,11,11,9,0,1,0,4,"Fall 2014,Fall 2017"
Aggregate,"YILMAZ, ALI E",E E,325K,ANTENNAS AND WIRELESS PROPGATN,0,4,5,3,5,4,1,1,1,0,0,0,1,"Fall 2016,Fall 2017"
Aggregate,"GHARPUREY, RANJIT",E E,438,FUNDMNTLS ELEC CIRCUITS I LAB,0,29,25,28,25,19,14,6,12,2,0,0,0,"Fall 2013,Spring 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"REGISTER, LEONARD F",E E,339,SOLID-STATE ELECTRONIC DEVICES,0,114,0,36,57,10,20,30,2,6,6,5,2,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"FLYNN, MARK M",E E,341,ELECTRIC DRIVES AND MACHINES,0,17,4,8,19,7,10,11,12,1,4,3,1,"Spring 2015,Spring 2016,Fall 2017"
Aggregate,"MCDERMOTT, MARK W",E E,445L,EMBEDDED SYSTEMS DESIGN LAB,0,21,0,12,12,6,5,1,0,0,0,0,0,Fall 2017
Aggregate,"SHAKKOTTAI, SANJAY",E E,351K,PROBABILITY & RANDOM PROCESSES,0,75,24,8,51,13,16,75,17,3,13,2,8,"Fall 2013,Spring 2014,Spring 2016,Spring 2017,Fall 2017"
Aggregate,"VISHWANATH, SRIRAM",E E,351K,PROBABILITY & RANDOM PROCESSES,0,52,54,58,60,41,20,46,34,4,4,1,2,"Fall 2013,Spring 2015,Fall 2015,Fall 2016,Fall 2017"
Aggregate, ,E E,360,SPEC PROBS IN ELEC & COMP ENGR,0,5,2,1,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"NIKOLOVA, EVDOKIA",E E,360C,ALGORITHMS,0,39,35,42,31,24,24,23,31,2,4,2,3,"Fall 2014,Fall 2016,Fall 2017"
Aggregate,"SOLOVEICHIK, DAVID",E E,360C,ALGORITHMS,0,31,23,12,10,7,8,6,9,0,3,0,3,"Fall 2016,Fall 2017"
Aggregate,"JOHN, LIZY K",E E,460M,DIGITAL SYSTEMS DSGN USING HDL,0,54,33,28,27,26,17,25,13,1,4,0,0,"Spring 2014,Spring 2015,Spring 2016,Spring 2017,Fall 2017"
Aggregate,"ABRAHAM, JACOB A",E E,460R,INTRODUCTION TO VLSI DESIGN,0,5,1,1,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"KHURSHID, SARFRAZ",E E,461L,SOFTWARE ENGR AND DESIGN LAB,0,34,9,0,20,7,0,15,5,0,0,0,0,Fall 2017
Aggregate,"GHOSH, JOYDEEP",E E,461P,DATA SCIENCE PRINCIPLES,0,20,13,9,15,8,0,1,0,0,0,0,3,Fall 2017
Aggregate,"BARBER, KATHLEEN S",E E,361Q,REQUIREMENTS ENGINEERING,0,114,21,20,69,6,2,11,2,2,0,0,2,"Fall 2014,Fall 2015,Spring 2017,Fall 2017"
Aggregate,"YERRABALLI, RAMESH",E E,461S,OPERATING SYSTEMS,0,61,36,30,44,26,24,13,9,0,5,0,4,"Fall 2016,Fall 2017"
Aggregate,"PRYOR, MITCHELL W",E E,362K,INTRO TO AUTOMATIC CONTROL,0,37,24,20,34,24,16,19,10,1,4,3,3,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"HALLOCK, GARY A",E E,362S,DEVEL OF SOLAR-POWERED VEHICLE,0,67,3,2,27,2,0,3,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2017"
Aggregate,"WILSON, PRESTON S",E E,363N,ENGINEERING ACOUSTICS,0,8,1,2,0,0,0,1,1,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"MCCANN, ROBERT B",E E,364D,INTRO TO ENGINEERING DESIGN,0,225,319,69,19,0,0,0,0,0,1,0,1,"Fall 2014,Fall 2016,Fall 2017"
Aggregate,"WILEY, JAMES C",E E,464K,SENIOR DESIGN PROJECT,0,45,16,5,5,0,1,6,0,0,0,0,0,"Fall 2016,Fall 2017"
Aggregate,"KAI, MOSES A",E E,369,POWER SYSTEMS ENGINEERING,0,8,5,6,1,3,4,4,2,0,0,0,1,Fall 2017
Aggregate,"BOVIK, ALAN C",E E,371R,DIGITAL IMAGE & VIDEO PROCESS,0,72,4,10,71,5,5,17,1,0,6,0,5,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"PEARCE, JOHN A",E E,374K,BIOMED ELECT INSTRUMENT DESIGN,0,16,6,5,8,3,1,4,3,0,3,0,1,"Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"DIMAKIS, GEORGIOS-ALEX",E E,379K,DATA SCIENCE LABORATORY,0,16,5,9,11,16,3,4,1,0,0,0,3,"Fall 2016,Fall 2017"
Aggregate,"DE VECIANA, GUSTAVO A",E E,381J,PROBABIL & STOCHASTIC PROCS I,0,48,22,17,22,4,1,0,0,0,0,0,0,"Fall 2013,Fall 2015,Fall 2017"
Aggregate,"ANDREWS, JEFFREY G",E E,381K,11-WIRELESS COMMUNICATIONS,0,12,3,5,1,0,3,0,0,0,0,0,0,"Spring 2014,Spring 2015,Fall 2015,Fall 2017"
Aggregate,"VIKALO, HARIS",E E,381K,6-ESTIMATION THEORY,0,37,15,12,1,0,0,0,0,0,0,0,1,"Fall 2013,Spring 2014,Spring 2015,Spring 2016,Fall 2017"
Aggregate,"CARAMANIS, CONSTANTINE",E E,381K,18-CONVEX OPTIMIZATION,0,52,23,18,16,2,0,0,2,0,0,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"TOUBA, NUR A",E E,382M,1-VLSI TESTING,0,39,4,3,12,1,1,1,0,0,0,0,0,"Spring 2015,Spring 2017,Fall 2017"
Aggregate,"SUN, NAN",E E,382M,14-ANALOG INTEG CIRCUIT DESIGN,0,32,36,16,13,4,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Spring 2017,Fall 2016,Fall 2017"
Aggregate,"PAN, ZHIGANG",E E,382M,21-ADV ISS VLSI CAD & OPTMZTNS,0,36,8,8,2,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016,Fall 2017"
Aggregate,"GARG, VIJAY K",E E,382N,11-DISTRIBUTED SYSTEMS,0,31,19,21,24,9,0,0,0,0,0,0,0,"Fall 2013,Fall 2015,Fall 2017"
Aggregate,"GERSTLAUER, ANDREAS M",E E,382N,23-EMBEDDED SYS DSGN/MODELING,0,25,15,9,1,1,0,0,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"JULIEN, CHRISTINE L",E E,382V,MIDDLEWARE/SOFTWARE FRAMEWORKS,0,68,22,11,11,0,0,2,0,0,0,0,0,"Fall 2013,Fall 2016,Fall 2017"
Aggregate,"ZANBAGHI, RAMIN",E E,382V,ANLG FLTRS/OVRSMPLNG CNVTRS,0,12,3,2,0,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,"THOMAZ, ANDREA L",E E,382V,HUMAN ROBOT INTERACTION,0,42,7,8,0,1,0,0,0,0,0,0,0,"Fall 2016,Fall 2017"
Aggregate,"TIWARI, MOHIT",E E,382V,SECURITY HRDWRE-SFTWRE INTERF,0,36,16,7,1,0,0,2,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2017"
Aggregate,"YERRABALLI, RAMESH",E E,382V,SYSTEMS PROGRAMMING-SE,0,12,1,0,1,1,0,1,0,0,0,0,0,Fall 2017
Aggregate,"YILMAZ, ALI E",E E,383L,ELECTROMAGNETIC FIELD THEORY,0,3,5,4,2,3,0,0,0,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"WANG, ZHENG",E E,383V,1-NANOPHOTONICS,0,50,17,10,3,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"HALL, NEAL",E E,384N,3-ELECTROMECHANCL TRANSDUCERS,0,4,0,0,1,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"PEARCE, JOHN A",E E,385J,31-BIOMED INSTRUMENTATION I,0,12,5,2,3,2,0,0,0,0,1,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"FIETE, ILA P",E E,385V,COMPUTATIONAL NEUROSCIENCE,0,4,5,1,1,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,"FLYNN, MARK M",E E,394,13-INTEL MOTION FOR ROBOT/CONT,0,10,2,2,3,1,0,3,0,0,0,0,0,"Fall 2015,Spring 2016,Fall 2016,Fall 2017"
Aggregate,"SANTOSO, SURYA",E E,394J,2-POWER SYSTEM ENGINEERING II,0,10,4,0,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"ZHU, HAO",E E,394V,POWER SYS OPERATNS/CONTROL,0,3,1,2,2,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"LEE, JACK C",E E,396K,21-NANOSCALE DEVICE PHYS/TECH,0,61,30,14,7,1,1,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Spring 2017,Fall 2017"
Aggregate,"TUTUC, EMANUEL",E E,396N,1-SEMICONDUCTOR NANOSTRUCTURES,0,5,11,10,11,2,0,0,0,0,1,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"AKINWANDE, DEJI",E E,396V,CARBON DEVICES,0,41,8,1,0,0,0,0,0,0,0,0,0,"Spring 2015,Spring 2016,Fall 2017"
Aggregate,"INCORVIA, JEAN",E E,396V,MAGNETIC MATERIAL/DEVICES,0,5,6,3,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"DIERKING, DOUGLAS R",ENM,380,2-ART AND SCI OF NEGOTIATIONS,0,7,3,5,6,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"NEWBURGER, MANUEL H",ENM,381,1-LEGAL ISS FOR ENGR MANAGERS,0,21,3,0,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"BICKEL, JAMES E",ENM,383,2-STRATEG DECISION & RISK ANLY,0,5,9,3,6,0,0,2,0,0,0,0,0,Fall 2017
Aggregate,"TOPRAC, HEIDI K",ENM,384,ENGINEERING ECONOMICS,0,6,6,4,7,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,"NICHOLS, STEVEN P",M E,302,INTRO TO ENGR DSGN & GRAPHICS,0,89,10,2,3,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"NICHOLS, STEVEN P",M E,210,ENGINEERING DESIGN GRAPHICS,0,59,13,3,3,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"SULZER, JAMES S",M E,314D,DYNAMICS,0,88,64,72,109,78,59,47,24,5,8,4,7,"Spring 2017,Fall 2017"
Aggregate,"DJURDJANOVIC, DRAGAN",M E,318M,PROGRAM & ENGR COMP METHODS,0,207,56,23,17,14,1,3,2,0,0,0,4,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"TALEFF, ERIC M",M E,334,MATERIALS ENGINEERING,0,20,8,13,25,11,6,6,0,0,1,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"LIU, CHAO",M E,334,MATERIALS ENGINEERING,0,39,9,19,34,3,3,13,2,0,2,0,0,"Spring 2017,Fall 2017"
Aggregate,"HAAS, DEREK A",M E,336P,CONCEPTS NUC/RADIATN ENGR,0,19,5,2,1,1,0,3,1,0,2,0,1,"Fall 2016,Fall 2017"
Aggregate,"SCHNEIDER, ERICH A",M E,337C,INTRO TO NUCLEAR POWER SYSTEMS,0,27,28,23,24,17,15,11,3,0,2,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BYERS, MARGARET E",M E,337F,NUCLEAR ENVIRONMNTL PROTECTION,0,16,0,6,2,0,0,1,0,0,0,0,0,Fall 2017
Aggregate,"FAHRENTHOLD, ERIC P",M E,338,MACHINE ELEMENTS,0,148,0,11,130,0,0,12,0,0,4,0,2,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"EZEKOYE, OFODIKE A",M E,339,HEAT TRANSFER,0,13,5,17,15,8,4,11,4,0,0,0,0,Fall 2017
Aggregate,"BAHADUR, VAIBHAV",M E,139L,EXPERIMENTAL HEAT TRANSFER,0,82,97,111,37,9,1,0,2,0,0,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"LI, WEI",M E,340,MECHATRONICS,0,79,71,52,96,59,45,45,23,6,1,0,4,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"CONNOLLY, THOMAS J",M E,340,MECHATRONICS,0,14,3,6,4,1,1,0,1,0,0,0,0,Fall 2017
Aggregate,"HALL, MATTHEW J",M E,343,THERMAL-FLUID SYSTEMS,0,39,18,20,66,13,2,41,13,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"MOON, TESSIE J",M E,344,DYNAMIC SYSTEMS AND CONTROLS,0,82,51,51,44,54,49,62,45,0,11,0,0,"Spring 2014,Fall 2014,Spring 2015,Fall 2015,Spring 2016,Fall 2016,Fall 2017"
Aggregate,"HABERMAN, MICHAEL R",M E,344,DYNAMIC SYSTEMS AND CONTROLS,0,18,15,8,9,12,4,4,3,1,2,0,0,Fall 2017
Aggregate,"CULLINAN, MICHAEL A",M E,350,MACHINE TOOL OPERATN FOR ENGRS,0,19,3,0,0,0,0,0,0,0,0,0,0,"Fall 2016,Fall 2017"
Aggregate,"LEIBOWICZ, BENJAMIN D",M E,353,ENGINEERING FINANCE,0,29,28,22,29,12,6,7,3,1,4,0,0,Fall 2017
Aggregate,"BARR, RONALD E",M E,354M,BIOMECHANICS OF HUMAN MOVEMENT,0,102,36,5,2,1,0,0,1,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"MASADA, GLENN Y",M E,364L,AUTOMATIC CONTROL SYS DESIGN,0,17,3,4,8,4,3,3,0,0,0,0,1,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"SEEPERSAD, CAROLYN C",M E,366J,MECH ENGR DESIGN METHODOLOGY,0,505,68,35,165,13,1,6,2,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"ZOLAN, ALEXANDER J",M E,366L,OPERATIONS RESEARCH MODELS,0,6,3,4,1,2,0,0,0,0,0,0,0,Fall 2017
Aggregate,"SEEPERSAD, CAROLYN C",M E,177K,PROJECTS IN MECHANICAL ENGR,0,40,0,0,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate, ,M E,377K,PROJECTS IN MECHANICAL ENGR,0,18,1,0,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"KOVAR, DESIDERIO",M E,379M,FAILURE ANALYSIS,0,3,3,5,0,1,0,0,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"MATTHEWS, RONALD D",M E,379M,RACECAR ENGR & PROJ MANAGEMENT,0,2,0,0,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"DJURDJANOVIC, DRAGAN",M E,379M,STAT METHODS IN MANUFACTURING,0,1,2,2,2,2,0,1,0,0,0,0,0,"Fall 2016,Fall 2017"
Aggregate,"WILSON, PRESTON S",M E,379N,ENGINEERING ACOUSTICS,0,24,2,1,9,2,1,1,0,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"MOSER, ROBERT D",M E,381P,3-DYNAMICS OF TURBULENT FLOW,0,25,9,8,3,1,0,0,0,0,0,0,0,"Spring 2015,Spring 2017,Fall 2017"
Aggregate,"SHI, LI",M E,381R,7-NANOSCL ENERGY TRANSP/CONVER,0,25,5,0,2,1,1,0,0,0,0,0,0,"Fall 2014,Fall 2016,Fall 2017"
Aggregate,"BOGARD, DAVID G",M E,382P,ADV EXP METH THERMAL/FLUID SYS,0,23,26,9,8,2,1,1,0,0,0,0,1,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"NEPTUNE, RICHARD R",M E,383Q,2-DYNAMICS OF MECHANICAL SYS,0,12,10,10,3,1,0,1,0,0,0,0,0,"Fall 2014,Fall 2017"
Aggregate,"LONGORIA, RAUL G",M E,383Q,4-MODELING OF PHYSICAL SYSTEMS,0,56,39,11,7,2,1,0,0,0,0,0,1,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"HALL, NEAL",M E,384N,3-ELECTROMECHANCL TRANSDUCERS,0,9,7,11,4,1,0,0,0,0,2,0,0,"Fall 2013,Fall 2015,Fall 2017"
Aggregate,"ISAKSON, MARCIA",M E,384N,5-UNDERWATER ACOUSTICS,0,6,3,3,4,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2017"
Aggregate,"WANG, YAGUO",M E,385M,APPLIED THERMODYNAMICS,0,3,4,2,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"LONGORIA, RAUL G",M E,386M,MDLG/SMLTN/CTRL PHYS SYS,0,3,0,0,4,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"FAN, DONGLEI",M E,386P,3-INTRO TO THERMODYN OF MATLS,0,33,16,9,3,1,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"LIU, YUANYUE",M E,386P,5-STRUCTURE OF MATERIALS,0,5,5,1,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"BAGDATLIOGLU, CEM",M E,388D,NUCLEAR REACTOR THEORY I,0,6,4,2,1,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,UNKNOWN,M E,389M,MATERIALS PROCESSING,0,5,4,1,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"GHATTAS, OMAR N",M E,397,COMPUT/VAR METHS INVERSE PROBS,0,3,0,1,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"CHEN, DONGMEI",M E,397,ADV VEHICLE POWERTRN SYS/CONT,0,13,8,1,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"DESHPANDE, ASHISH",M E,397,"BRAIN, BODY, AND ROBOTICS",0,9,1,0,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2017"
Aggregate,"DUVIC, ROBERT C",M E,397,ENGINEERING ECONOMICS,0,7,2,1,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"BIROS, GEORGE",M E,397,NUMERICAL ANLY: LINEAR ALGEBRA,0,0,1,3,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"SULZER, JAMES S",M E,397,ROBOT DESIGN AND CONTROL,0,16,5,3,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"DJURDJANOVIC, DRAGAN",M E,397,STAT METHODS IN MANUFACTURING,0,3,3,1,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"KUTANOGLU, ERHAN",ORI,390Q,2-PRODUCTION/INVENTORY CONTROL,0,5,7,3,6,1,4,1,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"BARD, JONATHAN F",ORI,391Q,4-INTEGER PROGRAMMING,0,6,5,9,7,2,0,0,0,0,0,0,0,"Fall 2013,Fall 2013,Spring 2014,Spring 2015,Fall 2016,Fall 2017"
Aggregate,"BARD, JONATHAN F",ORI,397,LINEAR/INTEGER PROGRAMMING,0,4,6,4,6,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"HANASUSANTO, GRANI ADIWEN",ORI,397,OPTIMZATN UNDER UNCERTAINTY,0,17,12,1,1,0,0,0,0,0,0,0,1,"Fall 2016,Fall 2017"
Aggregate,"DJURDJANOVIC, DRAGAN",ORI,397,STAT METHODS IN MANUFACTURING,0,31,27,17,4,3,1,0,1,0,0,0,0,"Fall 2013,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"MASHAYEKH, HAMIDREZA",PGE,310,FORM & SOL OF GEOSYS ENGR PROB,0,19,3,6,12,4,1,5,3,0,0,0,4,Fall 2017
Aggregate,"BALHOFF, MATTHEW T",PGE,323K,RESERVOIR ENGR I: PRIMARY RECV,0,45,31,18,62,5,7,21,5,0,3,0,2,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"BALHOFF, MATTHEW T",PGE,323L,RESERVOIR ENGINEERING II,0,7,2,5,2,1,1,0,1,0,0,0,0,Fall 2017
Aggregate,"FOSTER, JOHN T",PGE,323M,RESERVOIR ENGINEERING III,0,98,7,5,45,12,2,9,2,3,6,1,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"SHARMA, MUKUL M",PGE,424,PETROPHYSICS,0,74,50,47,48,31,5,17,0,0,2,0,4,"Fall 2013,Fall 2015,Fall 2017"
Aggregate,"HEIDARI, ZOYA",PGE,337,INTRODUCTION TO GEOSTATISTICS,0,56,5,23,47,3,4,21,0,0,5,0,2,"Spring 2016,Spring 2017,Fall 2017"
Aggregate,"BOMMER, PAUL M",PGE,365,RESOURCE ECONOMICS & VALUATION,0,135,10,5,17,1,0,0,0,1,1,0,0,"Fall 2016,Fall 2017"
Aggregate,"HEIDARI, ZOYA",PGE,368,FUNDAMENTALS OF WELL LOGGING,0,8,0,3,8,0,0,2,0,0,2,0,0,Fall 2017
Aggregate,"VAN OORT, ERIC",PGE,381,DRILLING ENGINEERING,0,39,37,28,20,5,10,2,0,1,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"SEPEHRNOORI, KAMY",PGE,381K,ENGINEERING ANALYSIS,0,59,32,58,81,6,1,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"DAIGLE, HUGH C",PGE,381L,ADVANCED PETROPHYSICS,0,142,42,17,4,1,2,0,0,0,0,0,0,"Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"LAKE, LARRY W",PGE,381M,TRANSPORT PHENOMENA,0,20,3,1,3,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,"HAYNES, BYRON JR",PGE,382K,THRY/APPL OF RESERVOIR TRANSNT,0,3,1,0,0,1,0,0,0,0,0,0,0,Fall 2017
Aggregate,"BOMMER, PAUL M",PGE,383,59-OIL & GAS FACILITIES DESIGN,0,21,1,3,2,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Fall 2015,Spring 2016,Spring 2017,Fall 2016,Fall 2017"
Aggregate,"SHARMA, MUKUL M",PGE,383,32-HYDRAULIC FRACT DSGN & EVAL,0,27,19,3,0,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2016,Fall 2017"
Aggregate,"PYRCZ, MICHAEL",PGE,383,56-STOCH METH FOR RSVOIR MODEL,0,3,1,0,0,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"TORRES-VERDIN, CARLOS",PGE,385K,ADV MULTI-WELL FORMATION EVAL,0,25,9,5,1,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2017"
Aggregate,"MOHANTY, KISHORE",PGE,388,ADVANCED RESERVOIR ENGINEERING,0,52,66,41,46,12,5,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017"
Aggregate,"DOSSETT, LARA R",F A,308,ARTS INTEGRATIONS FOR MULTIDIS,0,55,14,10,6,0,2,1,0,0,0,0,0,"Spring 2015,Fall 2017"
Aggregate,"HINSLEY, MATTHEW G",F A,381,ARTS ADMIN & COMMUNITY SERVICE,0,14,4,1,4,2,2,0,1,0,0,0,0,"Spring 2016,Fall 2016,Fall 2017"
Aggregate,"LANINA, YULIYA",AET,101,AET COLLOQUIUM I,0,0,0,0,0,0,0,0,0,0,0,0,1,Fall 2017
Aggregate,"PENNYCOOK, BRUCE W",AET,103,AET COLLOQUIUM III,0,0,0,0,0,0,0,0,0,0,0,0,4,Fall 2017
Aggregate,"PEREZ, CAROLINA",AET,320C,CONTEMPORARY MUSIC STYLES,0,12,1,1,3,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"PEREZ, CAROLINA",AET,321,MULTITRACK REC/MIX/MASTERING,0,13,0,0,4,0,1,0,0,0,0,1,0,Fall 2017
Aggregate,"STAMPS, JACK",AET,322C,SONIC BRANDING,0,13,0,2,1,0,0,0,0,0,0,0,0,Fall 2017
Aggregate,"NORMAN, CHRISTOPHER D",AET,327,ADVANCED 3-D MODELING,0,21,6,3,1,0,0,0,0,0,0,0,1,"Fall 2016,Fall 2017"
Aggregate,"TOPRAC, PAUL K",AET,335,GAME AESTHETICS,0,40,6,5,2,2,1,2,4,0,0,0,0,"Spring 2016,Fall 2016,Fall 2017"
Aggregate,"BAKER, MICHAEL",AET,336,GAME HISTORY AND THEORY,0,21,2,0,1,1,0,0,0,0,0,0,1,Fall 2017
